Date,LGR,Volume,Volatility
2024-10-10,-0.00043328922512814405,17.318370626735796,7.3646907851655
2024-10-11,-0.004778835097014442,15.371421103380566,7.3646907851655
2024-10-14,-0.00043555397126856333,14.806982971074481,7.3646907851655
2024-10-15,0.016991053715106983,14.934676825580134,7.3646907851655
2024-10-16,0.035898380323990856,15.443789851531731,7.3646907851655
2024-10-17,-0.0013783389525053578,15.087796002472297,7.3646907851655
2024-10-18,-0.0027623904862594064,14.65556798383884,7.3646907851655
2024-10-21,-0.007218302661082048,14.841444621134398,7.3646907851655
2024-10-22,-0.015443216944081451,15.328833967212706,7.3646907851655
2024-10-23,-0.0016992746710996192,14.878875562278324,7.3646907851655
2024-10-24,0.0002834670919850995,14.635994986985414,7.3646907851655
2024-10-25,-0.022785308596424362,14.757079097022698,7.3646907851655
2024-10-28,0.008515660445947251,14.317133970965465,7.3646907851655
2024-10-29,0.008158632260514456,14.409776188964102,7.3646907851655
2024-10-30,-0.016819172126118085,14.404352221714905,7.3646907851655
2024-10-31,0.0057819457800733845,14.249887009566859,7.3646907851655
2024-11-01,0.02462938052454513,14.768942920119049,7.3646907851655
2024-11-04,-0.01787791862073993,14.48646325301445,7.3646907851655
2024-11-05,0.03378226313465201,14.342189845653431,7.3646907851655
2024-11-06,0.04413279911348845,14.866437072399824,7.3646907851655
2024-11-07,0.012633396913267272,14.424732503586458,7.3646907851655
2024-11-08,0.037347889735192714,14.793423061394599,7.3646907851655
2024-11-11,0.022915124533249363,14.711680211842207,7.3646907851655
2024-11-12,0.015273068359308401,14.849264274283888,7.3646907851655
2024-11-13,-0.008035149963835425,14.677598503824113,7.3646907851655
2024-11-14,-0.01788290814126274,14.812975664627427,7.3646907851655
2024-11-15,-0.01567725079341826,14.587930919418728,7.3646907851655
2024-11-18,-0.009398060637414107,14.431884679718305,7.3646907851655
2024-11-19,0.014567284022240739,14.215561033370939,7.3646907851655
2024-11-20,-0.008968658746181812,14.024311747562608,7.3646907851655
2024-11-21,0.016860036706176116,14.387619410147163,7.3646907851655
2024-11-22,0.035302075478634176,14.639992971354241,7.3646907851655
2024-11-25,0.029431379578106875,15.878568620393587,7.3646907851655
2024-11-26,-0.0024588628756984196,14.805423429709043,7.3646907851655
2024-11-27,-0.059409135423308584,14.834249569049204,7.3646907851655
2024-11-29,-0.008621216805136417,14.110342012569266,7.3646907851655
2024-12-02,0.007127253409197895,14.66860586634128,7.3646907851655
2024-12-03,0.0023644440496474236,14.794550711491539,7.3646907851655
2024-12-04,0.04306188319839721,14.833960687380348,7.3646907851655
2024-12-05,-0.0036977147396415277,15.601805121761261,7.3646907851655
2024-12-06,0.24573534822032733,16.802388749564642,7.3646907851655
