Date,LGR,Volume,Volatility
2024-10-09,0.0024030385111148576,12.138863895836725,14.690371833463308
2024-10-10,-0.0079520847652889,12.612537253971421,14.690371833463308
2024-10-11,0.0413270261421445,12.659692795525386,14.690371833463308
2024-10-14,-0.0010219307000045568,12.530689165775017,14.690371833463308
2024-10-15,-0.004938500353824425,12.604848765487542,14.690371833463308
2024-10-16,0.028182530889073902,12.457997998269835,14.690371833463308
2024-10-17,-0.021108436823827795,12.387143420422476,14.690371833463308
2024-10-18,0.006195102194441757,12.047076914039716,14.690371833463308
2024-10-21,0.016183919659879194,12.334905517373143,14.690371833463308
2024-10-22,-0.018444875734873523,12.242404574777565,14.690371833463308
2024-10-23,-0.008349631494708708,11.949243036561157,14.690371833463308
2024-10-24,0.00455459724315029,11.865692784077943,14.690371833463308
2024-10-25,0.02400697236098558,12.114505452004684,14.690371833463308
2024-10-28,-0.0004527545715439669,11.91972301831217,14.690371833463308
2024-10-29,0.00022643745470347115,11.843667026882457,14.690371833463308
2024-10-30,-0.019431402933378257,12.199551428539909,14.690371833463308
2024-10-31,-0.007600367205296932,12.30410638580154,14.690371833463308
2024-11-01,0.004826412143829572,12.03587726853406,14.690371833463308
2024-11-04,-0.0024103296994771274,11.891361900690473,14.690371833463308
2024-11-05,0.019258333905927467,12.366915170647005,14.690371833463308
2024-11-06,-0.015367585177756831,13.577253368840017,14.690371833463308
2024-11-07,0.033502348971401925,12.497622229508444,14.690371833463308
2024-11-08,0.01851409379169169,12.67794951915759,14.690371833463308
2024-11-11,0.031533379606698796,12.769680454735134,14.690371833463308
2024-11-12,-0.07567598668147928,12.976643723054922,14.690371833463308
2024-11-13,-0.0021579990681723804,12.854745335988289,14.690371833463308
2024-11-14,-0.06312992959288699,12.973167071042202,14.690371833463308
2024-11-15,-0.02072742438644795,12.750429752504957,14.690371833463308
2024-11-18,-0.015058276615604459,12.488993400880243,14.690371833463308
2024-11-19,-0.011123739035901735,13.665268894633732,14.690371833463308
2024-11-20,0.017547417592024335,13.485755709090585,14.690371833463308
2024-11-21,-0.020785271597379494,13.194497975163529,14.690371833463308
2024-11-22,0.0084579490959527,12.686026605629078,14.690371833463308
2024-11-25,-0.014395410899479533,12.836812365961501,14.690371833463308
2024-11-26,0.017402453416039864,12.98974585278949,14.690371833463308
2024-11-27,-0.029069888849390466,12.468052220629582,14.690371833463308
2024-11-29,0.018839620598575527,12.204571519403906,14.690371833463308
2024-12-02,0.0437093508518068,13.068540570706823,14.690371833463308
2024-12-03,-0.050933292867783454,13.21457786139214,14.690371833463308
2024-12-04,0.019436973011254487,13.452817541699979,14.690371833463308
2024-12-05,-0.17294921593024734,14.75078004843621,14.690371833463308
2024-12-06,-0.01392327284771601,13.60244109222154,14.690371833463308
