Date,LGR,Volume,Volatility
2024-07-11,-0.022454708386848984,17.7478458647043,9.730642511589854
2024-07-12,-0.003099848511163518,17.23169506943468,9.730642511589854
2024-07-15,0.007924189840134092,16.9509699906798,9.730642511589854
2024-07-16,-0.011971934468035423,16.917623326819953,9.730642511589854
2024-07-17,-0.08241697380974504,17.5846650004648,9.730642511589854
2024-07-18,0.02869080550382336,17.45239910599514,9.730642511589854
2024-07-19,-0.01994590971525566,17.085440648654973,9.730642511589854
2024-07-22,0.023304288909196242,17.17634764406236,9.730642511589854
2024-07-23,0.01668607934091998,16.88682329045958,9.730642511589854
2024-07-24,-0.0789340934814732,17.430813437169498,9.730642511589854
2024-07-25,-0.013839222167893352,17.24536342137548,9.730642511589854
2024-07-26,0.01575366011441334,16.852379976373435,9.730642511589854
2024-07-29,-0.009342480631032383,16.6264662636492,9.730642511589854
2024-07-30,-0.045626466304384765,17.25279232939885,9.730642511589854
2024-07-31,0.1129403358288559,17.640394905575658,9.730642511589854
2024-08-01,-0.08884610290209194,17.512358181727386,9.730642511589854
2024-08-02,-0.022006092405712694,17.334366523094516,9.730642511589854
2024-08-05,-0.012172276469284156,17.536598214179755,9.730642511589854
2024-08-06,0.012867284788201322,17.024388570852096,9.730642511589854
2024-08-07,-0.05461933380491369,17.20833296724424,9.730642511589854
2024-08-08,0.06718600681903066,17.132717449704796,9.730642511589854
2024-08-09,0.01714320224402022,16.729962274692156,9.730642511589854
2024-08-12,0.0024252276972902965,16.69350042003671,9.730642511589854
2024-08-13,0.04948846624081047,16.90898641183692,9.730642511589854
2024-08-14,0.009749949784020554,16.82041067809262,9.730642511589854
2024-08-15,0.052139547890092335,17.145748850685937,9.730642511589854
2024-08-16,-0.002471019214643578,16.775455019212398,9.730642511589854
2024-08-19,0.011936712800875597,16.83308749009573,9.730642511589854
2024-08-20,-0.010549817599773413,16.78168527927594,9.730642511589854
2024-08-21,-0.001024918976373083,16.59418696260678,9.730642511589854
2024-08-22,-0.020968722025227697,17.21819017390758,9.730642511589854
2024-08-23,0.024461239768810514,16.75191736543345,9.730642511589854
2024-08-26,-0.041358158685938534,16.73442657989963,9.730642511589854
2024-08-27,0.011027832408256036,16.629906788945604,9.730642511589854
2024-08-28,-0.020090213477682955,16.709409421636597,9.730642511589854
2024-08-29,-0.007933779409461177,16.973331918647045,9.730642511589854
2024-08-30,0.03684554175061883,17.040706369577293,9.730642511589854
2024-09-03,-0.0635809555065383,17.43125733340192,9.730642511589854
2024-09-04,0.008667102453244056,16.827317931974935,9.730642511589854
2024-09-05,-0.008470681929553739,17.26703660223965,9.730642511589854
2024-09-06,-0.10927988031839023,18.154559229854318,9.730642511589854
